Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,-12.46,-40.59,239,02 Jan 2023,29 Dec 2023,1425037470000,185706900,190005,D232,2023,0
ABBA,-65.56,-45.83,239,02 Jan 2023,29 Dec 2023,367759174700,4095164000,360926,E614,2023,0
ABDA,-13.43,-16.85,239,02 Jan 2023,29 Dec 2023,53790000,8600,38,G412,2023,0
ABMM,3.66,49.78,239,02 Jan 2023,29 Dec 2023,1963469298000,569901300,282372,A121,2023,0
ACES,45.16,-51.68,239,02 Jan 2023,29 Dec 2023,13831117347300,22215775000,1836011,E743,2023,0
ACST,-13.38,-91.25,239,02 Jan 2023,29 Dec 2023,750996538400,3821518600,307333,J211,2023,0
ADCP,-25.37,-61.54,239,02 Jan 2023,29 Dec 2023,150867914200,2456876600,262316,H111,2023,0
ADES,34.84,951.63,239,02 Jan 2023,29 Dec 2023,295022867500,32093900,43674,D212,2023,0
ADHI,-35.54,-80.32,239,02 Jan 2023,29 Dec 2023,2139426779100,4903888800,575281,J211,2023,0
ADMF,21.67,20.33,239,02 Jan 2023,29 Dec 2023,314070290000,29040700,41935,G211,2023,0
ADMG,-9.27,-56.37,239,02 Jan 2023,29 Dec 2023,39409782500,248794200,56006,B111,2023,0
ADMR,-19.76,1260.0,239,02 Jan 2023,29 Dec 2023,14197265666000,11514477000,1641747,A121,2023,0
ADRO,-38.18,95.88,239,02 Jan 2023,29 Dec 2023,38852470158000,14236449900,2719582,A121,2023,0
AGAR,-61.87,-3.64,239,02 Jan 2023,29 Dec 2023,117865600,467900,1342,D231,2023,0
AGII,-21.65,123.53,239,02 Jan 2023,29 Dec 2023,826623925500,413254300,130404,B111,2023,0
AGRO,-23.27,0.0,239,02 Jan 2023,29 Dec 2023,2918224101600,8043295300,810289,G111,2023,0
AGRS,-7.78,-65.13,239,02 Jan 2023,29 Dec 2023,125548327000,1417121400,192445,G111,2023,0
AHAP,20.78,9.41,239,02 Jan 2023,29 Dec 2023,341577691900,3853335600,296009,G412,2023,0
AIMS,317.48,377.78,239,02 Jan 2023,29 Dec 2023,54024192100,142929800,67123,A121,2023,0
AISA,0.7,-14.29,239,02 Jan 2023,29 Dec 2023,544196282800,3629469900,560254,D222,2023,0
AKKU,0.0,0.0,239,02 Jan 2023,29 Dec 2023,11788993700,234917400,60904,E512,2023,0
AKPI,-39.34,-1.33,239,02 Jan 2023,29 Dec 2023,6127072000,6596000,11936,B113,2023,0
AKRA,5.36,-65.62,239,02 Jan 2023,29 Dec 2023,12432917976000,8766133200,1307129,A112,2023,0
AKSI,-51.38,-64.21,239,02 Jan 2023,29 Dec 2023,30471674600,101849400,40481,K211,2023,0
ALDO,15.53,38.81,239,02 Jan 2023,29 Dec 2023,35007926500,47681900,15105,B131,2023,0
ALKA,82.71,62.0,239,02 Jan 2023,29 Dec 2023,61005591000,98221600,74468,B141,2023,0
ALMI,-29.41,-52.0,239,02 Jan 2023,29 Dec 2023,10668765300,41577600,15980,B141,2023,0
ALTO,0.0,-87.5,239,02 Jan 2023,29 Dec 2023,882215000,17644300,11113,D212,2023,0
AMAG,-19.44,-11.04,239,02 Jan 2023,29 Dec 2023,32747526400,101499100,12263,G412,2023,0
AMAN,-82.98,9.09,239,02 Jan 2023,29 Dec 2023,892123747200,3959177900,406697,H111,2023,0
AMAR,37.93,83.91,239,02 Jan 2023,29 Dec 2023,629119843300,2213893800,176657,G111,2023,0
AMFG,6.31,59.89,239,02 Jan 2023,29 Dec 2023,132823475000,23940100,19800,C121,2023,0
AMIN,52.38,-62.62,239,02 Jan 2023,29 Dec 2023,87960877500,614398700,167867,C143,2023,0
AMMS,-6.98,-60.0,239,02 Jan 2023,29 Dec 2023,33020268000,743512500,51002,D231,2023,0
AMOR,-26.59,-48.42,239,02 Jan 2023,29 Dec 2023,15321173500,12581700,4250,G311,2023,0
AMRT,10.57,213.37,239,02 Jan 2023,29 Dec 2023,14419797749000,5101209200,1156680,D113,2023,0
ANDI,0.0,-97.5,239,02 Jan 2023,29 Dec 2023,112020300,2240400,854,D232,2023,0
ANJT,12.03,-35.22,239,02 Jan 2023,29 Dec 2023,524963926000,690318100,132489,D232,2023,0
ANTM,-14.11,122.88,239,02 Jan 2023,29 Dec 2023,24340047700000,12259459000,2375520,B146,2023,0
APEX,-2.35,-90.12,239,02 Jan 2023,29 Dec 2023,445954773000,1821574000,277673,A131,2023,0
APIC,1.33,112.04,239,02 Jan 2023,29 Dec 2023,6234521279000,5455468800,149223,G511,2023,0
APII,-5.08,0.54,239,02 Jan 2023,29 Dec 2023,12779317400,65612600,11287,C143,2023,0
APLI,114.29,614.29,239,02 Jan 2023,29 Dec 2023,20271112500,63565200,20796,B113,2023,0
APLN,-16.23,-15.13,239,02 Jan 2023,29 Dec 2023,784229961300,5310829200,455542,H111,2023,0
ARCI,22.89,-45.6,239,02 Jan 2023,29 Dec 2023,1448461408400,3650214400,385435,B143,2023,0
ARGO,-21.63,16.36,239,02 Jan 2023,29 Dec 2023,1302987900,1724100,2692,E413,2023,0
ARII,-26.35,-75.78,239,02 Jan 2023,29 Dec 2023,79011267900,281382300,70553,A121,2023,0
ARKA,0.0,-78.81,239,02 Jan 2023,29 Dec 2023,13895585000,277911700,233806,C143,2023,0
ARKO,12.8,135.0,239,02 Jan 2023,29 Dec 2023,936952018300,1406840900,185414,J411,2023,0
ARMY,0.0,-84.28,239,02 Jan 2023,29 Dec 2023,0,0,0,H111,2023,0
ARNA,-33.17,58.33,239,02 Jan 2023,29 Dec 2023,717345843500,835282900,143750,C121,2023,0
ARTA,11.11,129.01,239,02 Jan 2023,29 Dec 2023,1595092000,700200,1815,E512,2023,0
ARTI,-90.0,-90.0,239,02 Jan 2023,29 Dec 2023,760549400,136831400,1038,A132,2023,0
ARTO,-22.04,1476.09,239,02 Jan 2023,29 Dec 2023,19222128492500,7076087600,1895386,G111,2023,0
ASBI,29.63,180.0,239,02 Jan 2023,29 Dec 2023,5270580600,9135500,4083,G412,2023,0
ASDM,-47.78,-59.66,239,02 Jan 2023,29 Dec 2023,4626690300,5390900,4594,G412,2023,0
ASGR,-5.79,-32.71,239,02 Jan 2023,29 Dec 2023,212401536000,221305900,49940,C224,2023,0
ASHA,-43.82,-50.0,239,02 Jan 2023,29 Dec 2023,669547199800,6210512800,521185,D231,2023,0
ASII,-0.88,-31.31,239,02 Jan 2023,29 Dec 2023,66138811415000,10798370000,1956605,C311,2023,0
ASJT,1.63,-65.28,239,02 Jan 2023,29 Dec 2023,8954903600,74170600,7726,G412,2023,0
ASLC,-19.83,-62.11,239,02 Jan 2023,29 Dec 2023,884679844500,8794849800,958704,E745,2023,0
ASMI,-52.38,-92.86,239,02 Jan 2023,29 Dec 2023,30473620100,440175500,40879,G412,2023,0
ASPI,55.06,31.43,239,02 Jan 2023,29 Dec 2023,261307459200,1088074300,118124,H111,2023,0
ASRI,2.5,-47.44,239,02 Jan 2023,29 Dec 2023,694031333900,3901909300,429834,H111,2023,0
ASRM,-3.99,-33.4,239,02 Jan 2023,29 Dec 2023,455044500,283300,395,G412,2023,0
ASSA,1.94,117.03,239,02 Jan 2023,29 Dec 2023,3396898533500,3353306900,597097,K132,2023,0
ATAP,-37.35,-48.0,239,02 Jan 2023,29 Dec 2023,31129091700,471712400,63315,H111,2023,0
ATIC,27.55,-44.44,239,02 Jan 2023,29 Dec 2023,13617754600,32837400,11448,I121,2023,0
AUTO,61.64,60.54,239,02 Jan 2023,29 Dec 2023,4252893698500,1731721400,737018,E111,2023,0
