Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,-2.41,-31.5,21,01 Mar 2023,31 Mar 2023,91442725000,11308200,15021,D232,2023,03
ABBA,-10.85,19.79,21,01 Mar 2023,31 Mar 2023,36856568600,330080800,35471,E614,2023,03
ABDA,-0.38,-7.17,21,01 Mar 2023,31 Mar 2023,14915000,2300,9,G412,2023,03
ABMM,12.41,39.65,21,01 Mar 2023,31 Mar 2023,83349607000,29091700,15677,C311,2023,03
ACES,-5.35,-67.92,21,01 Mar 2023,31 Mar 2023,762570574700,1597726800,138118,E743,2023,03
ACST,-14.29,-91.51,21,01 Mar 2023,31 Mar 2023,9616421800,71496800,7860,J211,2023,03
ADCP,-7.58,-53.08,21,01 Mar 2023,31 Mar 2023,10204474100,162899700,16244,H111,2023,03
ADES,4.24,701.63,21,01 Mar 2023,31 Mar 2023,24283862500,3555800,3556,D212,2023,03
ADHI,-5.88,-73.75,21,01 Mar 2023,31 Mar 2023,71447420000,168038200,29918,J211,2023,03
ADMF,3.02,12.64,21,01 Mar 2023,31 Mar 2023,14657695000,1466200,2365,G211,2023,03
ADMG,-6.99,-57.64,21,01 Mar 2023,31 Mar 2023,551142200,4122500,2137,B111,2023,03
ADMR,-0.77,1190.0,21,01 Mar 2023,31 Mar 2023,1996609620000,1681209800,205445,A121,2023,03
ADRO,-3.01,138.68,21,01 Mar 2023,31 Mar 2023,3933774891000,1381257600,238857,A121,2023,03
AGAR,-3.7,136.36,21,01 Mar 2023,31 Mar 2023,40656600,150400,282,D231,2023,03
AGII,-2.38,201.47,21,01 Mar 2023,31 Mar 2023,99498298500,48054500,17101,B111,2023,03
AGRO,-4.46,24.52,21,01 Mar 2023,31 Mar 2023,122281646200,320839000,57540,G111,2023,03
AGRS,-6.67,-64.71,21,01 Mar 2023,31 Mar 2023,6071568100,72746700,4470,G111,2023,03
AHAP,-25.0,-36.47,21,01 Mar 2023,31 Mar 2023,15376759400,267864400,9948,G412,2023,03
AIMS,-4.05,57.78,21,01 Mar 2023,31 Mar 2023,4755183000,13940800,19506,A121,2023,03
AISA,-2.58,-10.12,21,01 Mar 2023,31 Mar 2023,23124245800,151479800,49372,D222,2023,03
AKKU,0.0,0.0,21,01 Mar 2023,31 Mar 2023,10890000,217800,57,E512,2023,03
AKPI,4.6,66.67,21,01 Mar 2023,31 Mar 2023,373079500,294500,369,B113,2023,03
AKRA,11.91,-63.87,21,01 Mar 2023,31 Mar 2023,1215736541000,830964100,94760,A112,2023,03
AKSI,-4.38,-33.5,21,01 Mar 2023,31 Mar 2023,1413499400,5255700,2949,K211,2023,03
ALDO,-9.38,8.21,21,01 Mar 2023,31 Mar 2023,2583178000,3424700,895,B131,2023,03
ALKA,-10.16,12.0,21,01 Mar 2023,31 Mar 2023,819231400,2096700,2123,B141,2023,03
ALMI,-0.79,-37.0,21,01 Mar 2023,31 Mar 2023,246006000,1022800,413,B141,2023,03
ALTO,0.0,-87.5,21,01 Mar 2023,31 Mar 2023,92375000,1847500,253,D212,2023,03
AMAG,-1.05,15.95,21,01 Mar 2023,31 Mar 2023,271734200,713300,627,G412,2023,03
AMAN,-54.93,174.55,21,01 Mar 2023,31 Mar 2023,92819888700,173710400,22174,H111,2023,03
AMAR,4.08,75.86,21,01 Mar 2023,31 Mar 2023,96292111800,305899400,25505,G111,2023,03
AMFG,-10.43,39.57,21,01 Mar 2023,31 Mar 2023,8317245000,1538600,1757,C121,2023,03
AMIN,-12.82,-76.17,21,01 Mar 2023,31 Mar 2023,2744633500,24091000,9858,C143,2023,03
AMMS,51.35,-44.0,21,01 Mar 2023,31 Mar 2023,5525374900,118591200,7754,D231,2023,03
AMOR,1.36,-41.05,21,01 Mar 2023,31 Mar 2023,2737276500,2411000,305,G311,2023,03
AMRT,-0.69,208.02,21,01 Mar 2023,31 Mar 2023,907116204000,315336400,96588,D113,2023,03
ANDI,0.0,-97.5,21,01 Mar 2023,31 Mar 2023,1690000,33800,73,D232,2023,03
ANJT,-9.93,-40.87,21,01 Mar 2023,31 Mar 2023,54168234500,76122800,14784,D232,2023,03
ANTM,5.03,173.2,21,01 Mar 2023,31 Mar 2023,3328025873500,1719635700,330246,B146,2023,03
APEX,-8.38,-90.89,21,01 Mar 2023,31 Mar 2023,2325968100,14526300,5845,A131,2023,03
APIC,8.89,126.85,21,01 Mar 2023,31 Mar 2023,158451976500,135438200,10352,G511,2023,03
APII,-1.53,3.76,21,01 Mar 2023,31 Mar 2023,1623216800,8499800,887,C143,2023,03
APLI,3.33,269.05,21,01 Mar 2023,31 Mar 2023,391446800,1370800,631,B113,2023,03
APLN,-8.61,-9.21,21,01 Mar 2023,31 Mar 2023,22042292600,160757600,13471,H111,2023,03
ARCI,3.03,-54.67,21,01 Mar 2023,31 Mar 2023,60885993000,171213100,20250,B143,2023,03
ARGO,-37.18,-40.61,21,01 Mar 2023,31 Mar 2023,95104200,134100,359,E413,2023,03
ARII,-7.2,-74.22,21,01 Mar 2023,31 Mar 2023,1458947800,6209400,1704,A121,2023,03
ARKA,0.0,-78.81,21,01 Mar 2023,31 Mar 2023,4256350000,85127000,130925,C143,2023,03
ARKO,8.18,98.33,21,01 Mar 2023,31 Mar 2023,65923075500,115167600,11285,J411,2023,03
ARMY,0.0,-84.28,21,01 Mar 2023,31 Mar 2023,0,0,0,H111,2023,03
ARNA,-0.99,139.29,21,01 Mar 2023,31 Mar 2023,92153027500,92233700,16811,C121,2023,03
ARTA,-6.45,54.96,21,01 Mar 2023,31 Mar 2023,10747000,5300,42,E512,2023,03
