Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,-2.06,-29.6,22,01 Nov 2022,30 Nov 2022,347215325000,40824500,33014,D232,2022,11
ABBA,-5.35,84.38,22,01 Nov 2022,30 Nov 2022,89957791700,476755300,72902,E614,2022,11
ABDA,0.0,-3.94,22,01 Nov 2022,30 Nov 2022,64310000,9600,4,G412,2022,11
ABMM,-7.09,61.67,22,01 Nov 2022,30 Nov 2022,336218007000,98488600,45688,C311,2022,11
ACES,-11.5,-66.44,22,01 Nov 2022,30 Nov 2022,764225420500,1379366600,111996,E743,2022,11
ACST,0.0,-88.62,22,01 Nov 2022,30 Nov 2022,16177441300,89253500,18242,J211,2022,11
ADCP,-2.67,-43.85,22,01 Nov 2022,30 Nov 2022,16951351000,229374800,24810,H111,2022,11
ADES,9.38,755.98,22,01 Nov 2022,30 Nov 2022,19572715000,2560300,3480,D212,2022,11
ADHI,-6.31,-67.19,22,01 Nov 2022,30 Nov 2022,571807949000,1052947900,63499,J211,2022,11
ADMF,5.23,-0.55,22,01 Nov 2022,30 Nov 2022,28128967500,3124900,4266,G211,2022,11
ADMG,-2.52,-50.64,22,01 Nov 2022,30 Nov 2022,1336535600,8511300,2020,B111,2022,11
ADMR,-5.78,1530.0,22,01 Nov 2022,30 Nov 2022,4697572455500,2688495300,311707,A121,2022,11
ADRO,-2.76,218.52,22,01 Nov 2022,30 Nov 2022,6239332981000,1691385300,277738,A121,2022,11
AGAR,2.01,176.36,22,01 Nov 2022,30 Nov 2022,28590400,94100,281,D231,2022,11
AGII,10.73,233.82,22,01 Nov 2022,30 Nov 2022,325269937000,155976200,41633,B111,2022,11
AGRO,-20.0,53.55,22,01 Nov 2022,30 Nov 2022,333550890200,627793900,64468,G111,2022,11
AGRS,5.26,-57.98,22,01 Nov 2022,30 Nov 2022,41683200500,416258400,47291,G111,2022,11
AHAP,-14.74,-4.71,22,01 Nov 2022,30 Nov 2022,29753485700,338934300,40302,G412,2022,11
AIMS,0.0,25.56,22,01 Nov 2022,30 Nov 2022,62693200,280200,515,A121,2022,11
AISA,-4.02,-0.6,22,01 Nov 2022,30 Nov 2022,55724766700,320655600,59350,D222,2022,11
AKKU,0.0,0.0,22,01 Nov 2022,30 Nov 2022,362835000,7256700,3396,E512,2022,11
AKPI,-12.46,73.33,22,01 Nov 2022,30 Nov 2022,1087216500,771300,1197,B113,2022,11
AKRA,-11.22,-67.72,22,01 Nov 2022,30 Nov 2022,1547676998000,1082529700,140954,A112,2022,11
AKSI,6.85,-20.81,22,01 Nov 2022,30 Nov 2022,1575970000,4930400,2721,K211,2022,11
ALDO,0.62,21.64,22,01 Nov 2022,30 Nov 2022,11342638500,13271000,4901,B131,2022,11
ALKA,-8.22,-10.67,22,01 Nov 2022,30 Nov 2022,668342800,2376600,420,B141,2022,11
ALMI,-18.93,-31.5,22,01 Nov 2022,30 Nov 2022,1321133400,4398000,2608,B141,2022,11
ALTO,-30.0,-72.0,22,01 Nov 2022,30 Nov 2022,961212900,7525100,1536,D212,2022,11
AMAG,0.55,12.88,22,01 Nov 2022,30 Nov 2022,457036600,1273700,834,G412,2022,11
AMAN,-2.78,536.36,22,01 Nov 2022,30 Nov 2022,1842707000,2604500,315,H111,2022,11
AMAR,22.29,120.69,22,01 Nov 2022,30 Nov 2022,360630384000,1014014200,490666,G111,2022,11
AMFG,2.58,61.92,22,01 Nov 2022,30 Nov 2022,21417927500,3617600,3696,C121,2022,11
AMIN,-13.33,-72.66,22,01 Nov 2022,30 Nov 2022,4540023400,34142600,4705,C143,2022,11
AMMS,-9.09,-50.0,22,01 Nov 2022,30 Nov 2022,13204840800,248775800,19383,D231,2022,11
AMOR,26.92,-30.53,22,01 Nov 2022,30 Nov 2022,3347107000,2696400,1138,G311,2022,11
AMRT,9.57,230.48,22,01 Nov 2022,30 Nov 2022,1776347487000,639614900,124803,D113,2022,11
ANDI,0.0,-97.5,22,01 Nov 2022,30 Nov 2022,3300000,66000,145,D232,2022,11
ANJT,-4.0,-37.39,22,01 Nov 2022,30 Nov 2022,26047620500,36325500,7558,D232,2022,11
ANTM,7.59,159.48,22,01 Nov 2022,30 Nov 2022,4428470976000,2204147500,327120,B146,2022,11
APEX,-12.07,-81.79,22,01 Nov 2022,30 Nov 2022,6065052400,18067800,5266,A131,2022,11
APIC,-2.18,107.41,22,01 Nov 2022,30 Nov 2022,93104229500,83474400,9223,G511,2022,11
APII,0.0,9.68,22,01 Nov 2022,30 Nov 2022,4699536600,22857600,3197,C143,2022,11
APLI,-22.58,128.57,22,01 Nov 2022,30 Nov 2022,1915542800,9805600,2591,B113,2022,11
APLN,5.19,6.58,22,01 Nov 2022,30 Nov 2022,389344293100,2360395800,135899,H111,2022,11
ARCI,4.35,-55.2,22,01 Nov 2022,30 Nov 2022,10778551000,32179200,5928,B143,2022,11
ARGO,0.43,40.61,22,01 Nov 2022,30 Nov 2022,59038000,53300,161,E413,2022,11
ARII,-0.58,-61.78,22,01 Nov 2022,30 Nov 2022,32144228000,93957300,18735,A121,2022,11
ARKA,0.0,-78.81,22,01 Nov 2022,30 Nov 2022,213585000,4271700,1605,C143,2022,11
ARKO,21.24,128.33,22,01 Nov 2022,30 Nov 2022,345079052500,533162900,35040,J411,2022,11
ARMY,0.0,-84.28,22,01 Nov 2022,30 Nov 2022,0,0,0,H111,2022,11
ARNA,14.21,148.81,22,01 Nov 2022,30 Nov 2022,86361564000,88796500,13472,C121,2022,11
ARTA,1.25,85.5,22,01 Nov 2022,30 Nov 2022,2155504000,985100,310,E512,2022,11
ARTI,0.0,0.0,22,01 Nov 2022,30 Nov 2022,0,0,0,A132,2022,11
ARTO,-10.0,2394.57,22,01 Nov 2022,30 Nov 2022,1806481940500,339685800,176015,G111,2022,11
ASBI,0.0,124.0,22,01 Nov 2022,30 Nov 2022,1109937000,2210300,1999,G412,2022,11
ASDM,-1.56,-18.88,22,01 Nov 2022,30 Nov 2022,124481000,131200,221,G412,2022,11
ASGR,4.37,-28.2,22,01 Nov 2022,30 Nov 2022,15141701000,15877800,5326,C224,2022,11
ASHA,-23.81,28.0,22,01 Nov 2022,30 Nov 2022,67315095400,461452300,71242,D231,2022,11
ASII,-9.02,-26.44,22,01 Nov 2022,30 Nov 2022,6529070782500,1039325000,190875,C311,2022,11
ASJT,-5.67,-63.06,22,01 Nov 2022,30 Nov 2022,224829300,1637900,364,G412,2022,11
ASLC,-6.71,-45.7,22,01 Nov 2022,30 Nov 2022,117183819100,784566400,62560,E745,2022,11
ASMI,5.43,-80.57,22,01 Nov 2022,30 Nov 2022,7569847600,53210400,5059,G412,2022,11
ASPI,6.32,-3.81,22,01 Nov 2022,30 Nov 2022,5070541600,51587700,4694,H111,2022,11
ASRI,1.72,-43.27,22,01 Nov 2022,30 Nov 2022,58081905900,333231800,24576,H111,2022,11
ASRM,-3.32,-31.91,22,01 Nov 2022,30 Nov 2022,41453500,25600,47,G412,2022,11
ASSA,-28.03,136.26,22,01 Nov 2022,30 Nov 2022,329583610000,348115500,66916,K132,2022,11
ATAP,6.32,1.0,22,01 Nov 2022,30 Nov 2022,32985029300,303893300,35865,H111,2022,11
ATIC,1.01,-55.56,22,01 Nov 2022,30 Nov 2022,406000200,1025200,513,I121,2022,11
AUTO,15.15,3.4,22,01 Nov 2022,30 Nov 2022,149244302500,103813200,25164,E111,2022,11
AVIA,-1.91,-17.2,22,01 Nov 2022,30 Nov 2022,250696344000,323840500,35125,B113,2022,11
AXIO,4.27,74.29,22,01 Nov 2022,30 Nov 2022,60211961200,244742500,14888,I221,2022,11
AYLS,-11.69,-32.0,22,01 Nov 2022,30 Nov 2022,10198618700,128901000,12673,B121,2022,11
BABP,10.19,138.0,22,01 Nov 2022,30 Nov 2022,388272259800,3056852500,176300,G111,2022,11
BACA,-8.45,-56.67,22,01 Nov 2022,30 Nov 2022,107065229000,773908400,57076,G111,2022,11
BAJA,-2.72,26.55,22,01 Nov 2022,30 Nov 2022,13248767500,81173600,16823,B144,2022,11
BALI,1.25,-48.08,22,01 Nov 2022,30 Nov 2022,1173077000,1456900,557,J321,2022,11
BANK,7.95,1283.5,22,01 Nov 2022,30 Nov 2022,1244800246500,860830400,72956,G111,2022,11
BAPA,-12.41,10.09,22,01 Nov 2022,30 Nov 2022,56165717100,423206800,45317,H111,2022,11
BAPI,0.0,-66.67,22,01 Nov 2022,30 Nov 2022,7020000,140400,56,H111,2022,11
BATA,3.41,-14.17,22,01 Nov 2022,30 Nov 2022,175433700,344000,339,E412,2022,11
BAUT,0.0,-50.0,22,01 Nov 2022,30 Nov 2022,493555000,9871100,1259,E743,2022,11
BAYU,-10.87,-47.03,22,01 Nov 2022,30 Nov 2022,130949000,125900,100,E513,2022,11
BBCA,5.68,-64.23,22,01 Nov 2022,30 Nov 2022,17136375475000,1922824500,299931,G111,2022,11
BBHI,-10.43,1104.68,22,01 Nov 2022,30 Nov 2022,241931025000,102037500,53547,G111,2022,11
BBKP,-4.44,-52.57,22,01 Nov 2022,30 Nov 2022,206105267600,1558271800,44350,G111,2022,11
BBLD,3.33,31.36,22,01 Nov 2022,30 Nov 2022,74916000,125900,509,G211,2022,11
BBMD,-1.99,42.75,22,01 Nov 2022,30 Nov 2022,88563500,44400,56,G111,2022,11
BBNI,5.32,12.5,22,01 Nov 2022,30 Nov 2022,4740570167500,508010300,124779,G111,2022,11
BBRI,7.1,36.07,22,01 Nov 2022,30 Nov 2022,16119065542000,3446694700,369849,G111,2022,11
BBRM,45.1,48.0,22,01 Nov 2022,30 Nov 2022,11906891500,177135200,9849,A122,2022,11
BBSI,-1.96,837.5,22,01 Nov 2022,30 Nov 2022,1219200000,271000,420,G111,2022,11
BBSS,1.43,-40.83,22,01 Nov 2022,30 Nov 2022,83362692800,974781800,37553,H111,2022,11
BBTN,-0.65,-39.57,22,01 Nov 2022,30 Nov 2022,274308094000,179445700,43993,G111,2022,11
BBYB,-17.42,158.8,22,01 Nov 2022,30 Nov 2022,1679966645500,1945810400,161769,G111,2022,11
BCAP,-5.77,-35.1,22,01 Nov 2022,30 Nov 2022,123232438100,1182069700,72304,G511,2022,11
BCIC,0.75,-70.22,22,01 Nov 2022,30 Nov 2022,2091435200,15454000,2735,G111,2022,11
BCIP,12.7,-20.22,22,01 Nov 2022,30 Nov 2022,34255693300,469490000,27785,H111,2022,11
BDMN,-11.18,-60.26,22,01 Nov 2022,30 Nov 2022,535796880000,174298700,71437,G111,2022,11
BEBS,-6.67,3680.0,22,01 Nov 2022,30 Nov 2022,2706518627000,692113300,26341,B121,2022,11
BEEF,1.67,-82.06,22,01 Nov 2022,30 Nov 2022,2006351300,33785800,3127,D222,2022,11
BEKS,0.0,0.0,22,01 Nov 2022,30 Nov 2022,611735000,12234700,1318,G111,2022,11
BELL,4.72,-44.58,22,01 Nov 2022,30 Nov 2022,183736302500,1374846400,115575,E413,2022,11
BESS,-5.77,86.67,22,01 Nov 2022,30 Nov 2022,3593743500,18005000,3732,A122,2022,11
BEST,0.72,-32.69,22,01 Nov 2022,30 Nov 2022,140338296000,1020517200,43786,H111,2022,11
BFIN,3.17,71.43,22,01 Nov 2022,30 Nov 2022,254854835000,230761500,33031,G211,2022,11
BGTG,-2.97,19.51,22,01 Nov 2022,30 Nov 2022,42711298200,425786800,38540,G111,2022,11
BHAT,-6.21,705.83,22,01 Nov 2022,30 Nov 2022,2468048280000,2901209700,28335,G413,2022,11
BHIT,0.0,5.17,22,01 Nov 2022,30 Nov 2022,134715026400,2198440700,45384,C311,2022,11
BIKA,-12.6,-57.31,22,01 Nov 2022,30 Nov 2022,136940600,1144400,423,H111,2022,11
BIKE,-4.27,31.76,22,01 Nov 2022,30 Nov 2022,6571296600,28298700,6358,E321,2022,11
BIMA,-36.55,169.64,22,01 Nov 2022,30 Nov 2022,40052710500,201458200,130891,E412,2022,11
BINA,1.79,495.52,22,01 Nov 2022,30 Nov 2022,27481345000,6999500,2078,G111,2022,11
BINO,-0.75,-4.35,22,01 Nov 2022,30 Nov 2022,5920521100,44940200,8685,C223,2022,11
BIPI,37.78,272.0,22,01 Nov 2022,30 Nov 2022,3627042401600,23476038600,225421,A122,2022,11
BIPP,-1.96,-43.18,22,01 Nov 2022,30 Nov 2022,750080300,14927100,782,H111,2022,11
BIRD,2.6,-44.95,22,01 Nov 2022,30 Nov 2022,272832012500,171690300,35503,K132,2022,11
BISI,9.12,-3.58,22,01 Nov 2022,30 Nov 2022,21537351000,13592100,4832,D232,2022,11
BJBR,-1.09,-33.66,22,01 Nov 2022,30 Nov 2022,80396968000,58678400,22167,G111,2022,11
BJTM,3.55,5.8,22,01 Nov 2022,30 Nov 2022,88847766500,125718100,23584,G111,2022,11
BKDP,-11.96,32.79,22,01 Nov 2022,30 Nov 2022,7670830600,84733700,44643,H111,2022,11
BKSL,-1.96,-54.13,22,01 Nov 2022,30 Nov 2022,38392571100,765944900,13886,H111,2022,11
BKSW,3.77,-39.56,22,01 Nov 2022,30 Nov 2022,67348441200,537669300,36337,G111,2022,11
BLTA,0.0,-74.49,22,01 Nov 2022,30 Nov 2022,13145000,262900,55,K211,2022,11
BLTZ,-19.18,-62.34,22,01 Nov 2022,30 Nov 2022,20989500,10700,62,E514,2022,11
BLUE,2.1,124.62,22,01 Nov 2022,30 Nov 2022,1380243600,4690500,1579,C223,2022,11
BMAS,-13.36,208.42,22,01 Nov 2022,30 Nov 2022,14350839000,12275900,4777,G111,2022,11
BMHS,-20.39,19.41,22,01 Nov 2022,30 Nov 2022,57195608800,130214900,30971,F121,2022,11
BMRI,-0.24,42.71,22,01 Nov 2022,30 Nov 2022,10055662157500,986240600,177979,G111,2022,11
BMSR,-1.79,385.29,22,01 Nov 2022,30 Nov 2022,25137245000,31869100,9406,B111,2022,11
BMTR,-2.67,20.66,22,01 Nov 2022,30 Nov 2022,210208818000,694867300,41697,C311,2022,11
BNBA,-23.76,315.47,22,01 Nov 2022,30 Nov 2022,28550216000,20993600,7215,G111,2022,11
BNBR,-20.0,20.0,22,01 Nov 2022,30 Nov 2022,409840539200,6173974900,129331,C311,2022,11
BNGA,2.19,27.32,22,01 Nov 2022,30 Nov 2022,160352235000,137751700,23240,G111,2022,11
BNII,-3.94,18.45,22,01 Nov 2022,30 Nov 2022,3095316000,12602200,3164,G111,2022,11
BNLI,-2.15,82.4,22,01 Nov 2022,30 Nov 2022,2151464500,1817500,1556,G111,2022,11
BOBA,-2.06,-32.14,22,01 Nov 2022,30 Nov 2022,669801900,3467100,1126,D222,2022,11
BOGA,-5.17,84.89,22,01 Nov 2022,30 Nov 2022,2855867455500,2176955300,29125,E745,2022,11
BOLA,6.35,53.14,22,01 Nov 2022,30 Nov 2022,37646644800,120163900,13321,E514,2022,11
BOLT,4.11,-21.65,22,01 Nov 2022,30 Nov 2022,112421000,138800,291,E111,2022,11
BOSS,1.52,-97.21,22,01 Nov 2022,30 Nov 2022,16844548000,266932500,32073,A121,2022,11
BPFI,11.81,9.23,22,01 Nov 2022,30 Nov 2022,8852635000,12429500,3962,G211,2022,11
BPII,0.0,66.15,22,01 Nov 2022,30 Nov 2022,133077092500,12328700,64,G511,2022,11
BPTR,7.14,179.07,22,01 Nov 2022,30 Nov 2022,78742761800,313823800,46604,K132,2022,11
BRAM,-1.76,36.89,22,01 Nov 2022,30 Nov 2022,710812500,86200,274,E112,2022,11
BRIS,-4.64,154.29,22,01 Nov 2022,30 Nov 2022,198837959500,143905900,62943,G111,2022,11
BRMS,1.1,266.0,22,01 Nov 2022,30 Nov 2022,1156039861200,6322222300,146760,B146,2022,11
BRNA,-9.52,-5.0,22,01 Nov 2022,30 Nov 2022,19510500,17600,49,B131,2022,11
BRPT,-4.24,-66.95,22,01 Nov 2022,30 Nov 2022,1329146475500,1633726500,119140,B111,2022,11
BSDE,-1.61,-27.09,22,01 Nov 2022,30 Nov 2022,331025486000,357260700,35295,H111,2022,11
