Stock Code,change %,change YtM %,Total Trading,Start Trading,End Trading,Total Value,Total Volume,Total Frequency,Sektor ID,Year,Month
AALI,-6.99,-15.64,22,01 Nov 2021,30 Nov 2021,584438207500,54699300,46791,D232,2021,11
ABBA,-20.79,316.67,22,01 Nov 2021,30 Nov 2021,94816176500,209342200,31415,E614,2021,11
ABDA,-5.4,-5.73,22,01 Nov 2021,30 Nov 2021,6065000,900,7,G412,2021,11
ABMM,0.69,-36.12,22,01 Nov 2021,30 Nov 2021,184434851000,127672500,22185,C311,2021,11
ACES,-7.45,-12.42,22,01 Nov 2021,30 Nov 2021,410113618500,294698500,72670,E743,2021,11
ACST,-10.85,-85.21,22,01 Nov 2021,30 Nov 2021,89997585800,345479100,26215,J211,2021,11
ADES,15.23,220.65,22,01 Nov 2021,30 Nov 2021,14797307000,5182100,5029,D212,2021,11
ADHI,-2.38,-35.33,22,01 Nov 2021,30 Nov 2021,596322309000,539260400,92130,J211,2021,11
ADMF,-1.28,-15.38,22,01 Nov 2021,30 Nov 2021,22352370000,2868000,4098,G211,2021,11
ADMG,-10.26,-33.12,22,01 Nov 2021,30 Nov 2021,7089409400,31682400,5943,B111,2021,11
ADRO,1.19,39.92,22,01 Nov 2021,30 Nov 2021,2594545604000,1550924400,171489,A121,2021,11
AGAR,-1.73,209.09,22,01 Nov 2021,30 Nov 2021,77319200,221500,462,D231,2021,11
AGII,10.34,135.29,22,01 Nov 2021,30 Nov 2021,185620994000,123738500,41352,B111,2021,11
AGRO,0.95,587.1,22,01 Nov 2021,30 Nov 2021,2218641861000,1033074000,203799,G111,2021,11
AGRS,-11.5,-25.63,22,01 Nov 2021,30 Nov 2021,101073565000,517518200,33924,G111,2021,11
AHAP,0.0,-23.53,22,01 Nov 2021,30 Nov 2021,28826496500,406965800,33158,G412,2021,11
AIMS,-2.8,170.0,22,01 Nov 2021,30 Nov 2021,21560337200,42734100,7207,A121,2021,11
AISA,-5.45,23.81,22,01 Nov 2021,30 Nov 2021,44823477000,200800500,17200,D222,2021,11
AKKU,0.0,0.0,22,01 Nov 2021,30 Nov 2021,101680300,2033600,708,E512,2021,11
AKPI,10.97,14.67,22,01 Nov 2021,30 Nov 2021,719614500,933300,1253,B113,2021,11
AKRA,-7.03,-7.46,22,01 Nov 2021,30 Nov 2021,1230419794000,290694900,70988,A112,2021,11
AKSI,-15.79,5.58,22,01 Nov 2021,30 Nov 2021,614398400,1260300,1437,K211,2021,11
ALDO,36.91,52.24,22,01 Nov 2021,30 Nov 2021,162581565500,199451500,34927,B131,2021,11
ALKA,-0.81,-18.67,22,01 Nov 2021,30 Nov 2021,105530600,430100,535,B141,2021,11
ALMI,5.13,-38.5,22,01 Nov 2021,30 Nov 2021,135586000,536800,468,B141,2021,11
ALTO,-7.28,-30.0,22,01 Nov 2021,30 Nov 2021,503309000,1802600,819,D212,2021,11
AMAG,4.19,6.75,22,01 Nov 2021,30 Nov 2021,4945899400,14536800,1255,G412,2021,11
AMAN,9.05,381.82,22,01 Nov 2021,30 Nov 2021,25331222300,50575700,3399,H111,2021,11
AMAR,4.9,72.41,22,01 Nov 2021,30 Nov 2021,44318748200,145095700,15200,G111,2021,11
AMFG,24.66,23.31,22,01 Nov 2021,30 Nov 2021,29499350000,7281000,2391,C121,2021,11
AMIN,3.88,-50.0,22,01 Nov 2021,30 Nov 2021,6647645900,29362700,9138,C143,2021,11
AMOR,6.91,111.58,22,01 Nov 2021,30 Nov 2021,87296094000,22204600,32626,G311,2021,11
AMRT,-1.26,26.2,22,01 Nov 2021,30 Nov 2021,378622946500,311220400,66928,D113,2021,11
ANDI,0.0,-97.5,22,01 Nov 2021,30 Nov 2021,30114542900,567924600,14304,D232,2021,11
ANJT,14.79,-15.65,22,01 Nov 2021,30 Nov 2021,5417712000,5350700,3275,D232,2021,11
ANTM,-1.71,200.65,22,01 Nov 2021,30 Nov 2021,3731717742000,1572134200,265918,B146,2021,11
APEX,-3.6,-68.15,22,01 Nov 2021,30 Nov 2021,302650500,552900,636,A131,2021,11
APIC,12.37,101.85,22,01 Nov 2021,30 Nov 2021,227040406000,222305500,19338,G511,2021,11
APII,2.76,0.0,22,01 Nov 2021,30 Nov 2021,10520468100,50372000,12349,C143,2021,11
APLI,5.88,157.14,22,01 Nov 2021,30 Nov 2021,178703000,869900,246,B113,2021,11
APLN,-6.52,-15.13,22,01 Nov 2021,30 Nov 2021,29132095400,212694200,15396,H111,2021,11
ARCI,-9.84,-26.67,22,01 Nov 2021,30 Nov 2021,103012956500,174674000,23029,B143,2021,11
ARGO,-12.02,81.82,22,01 Nov 2021,30 Nov 2021,125170000,73700,244,E413,2021,11
ARII,-23.03,-71.78,22,01 Nov 2021,30 Nov 2021,1490879400,4964900,994,A121,2021,11
ARKA,-20.29,-76.69,22,01 Nov 2021,30 Nov 2021,110753948600,1630888700,81225,C143,2021,11
ARMY,0.0,-84.28,22,01 Nov 2021,30 Nov 2021,0,0,0,H111,2021,11
ARNA,-3.47,98.81,22,01 Nov 2021,30 Nov 2021,21745695500,25613300,8494,C121,2021,11
ARTA,13.89,56.49,22,01 Nov 2021,30 Nov 2021,5078277500,2599400,1447,E512,2021,11
ARTI,0.0,0.0,22,01 Nov 2021,30 Nov 2021,6885000,137700,184,A132,2021,11
ARTO,2.1,8500.54,22,01 Nov 2021,30 Nov 2021,9545465047500,613043800,375177,G111,2021,11
ASBI,2.76,19.2,22,01 Nov 2021,30 Nov 2021,294084000,990100,1065,G412,2021,11
ASDM,3.21,-17.17,22,01 Nov 2021,30 Nov 2021,274888500,290100,337,G412,2021,11
ASGR,5.52,-42.48,22,01 Nov 2021,30 Nov 2021,11802587000,15265100,3518,C224,2021,11
